year of exhibition,age at the time,name,birthyear,birthplace city,birthplace state,b latitude,b longitude,work place city,work place state,w latitude,w longitude
1985,40,susan rothenberg,1945,buffalo,new york,42.886447,-78.878369,new york,new york,40.705631,-73.978003
1985,52,ken jacobs,1933,brooklyn,new york,40.65,-73.95,new york,new york,40.705631,-73.978003
1985,39,ken kobland,1946,bronx,new york,40.844782,-73.864827,new york,new york,40.705631,-73.978003
1985,31,david wojnarowicz,1954,red bank,new jersey,40.347054,-74.064306,new york,new york,40.705631,-73.978003
1985,40,barbara kruger,1945,newark,new jersey,40.735657,-74.172367,new york,new york,40.705631,-73.978003
1985,34,liz phillips,1951,jersey city,new jersey,40.728157,-74.077642,new york,new york,40.705631,-73.978003
1985,31,cindy sherman,1954,glen ridge,new jersey,40.805378,-74.203757,new york,new york,40.705631,-73.978003
1985,38,sarah charlesworth,1947,east orange,new jersey,40.767323,-74.204868,new york,new york,40.705631,-73.978003
1985,27,douglas ashford,1958,rabat,morocco,33.974085,-6.84582,new york,new york,40.705631,-73.978003
1985,41,charles atlas,1944,saint louis,missouri,38.627003,-90.199404,new york,new york,40.705631,-73.978003
1985,57,donald judd,1928,excelsior springs,missouri,39.339171,-94.226056,new york,new york,40.705631,-73.978003
1985,32,james casebere,1953,lansing,michigan,42.732535,-84.555535,new york,new york,40.705631,-73.978003
1985,41,peter b. hutton,1944,detroit,michigan,42.331427,-83.045754,new york,new york,40.705631,-73.978003
1985,35,lizzie borden,1950,detroit,michigan,42.331427,-83.045754,new york,new york,40.705631,-73.978003
1985,55,robert ashley,1930,ann arbor,michigan,42.280826,-83.743038,new york,new york,40.705631,-73.978003
1985,43,holly fisher,1942,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
1985,36,mel kendrick,1949,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
1985,28,julie ault,1957,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
1985,30,tim rollins,1955,waterville,maine,44.552011,-69.631712,new york,new york,40.705631,-73.978003
1985,33,tom otterness,1952,wichita,kansas,37.688889,-97.336111,new york,new york,40.705631,-73.978003
1985,38,bryan hunt,1947,terre haute,indiana,39.466703,-87.413909,new york,new york,40.705631,-73.978003
1985,42,john duff,1943,layfayette,indiana,40.416702,-86.875287,new york,new york,40.705631,-73.978003
1985,37,gregory amenoff,1948,st. charles,illinois,41.914195,-88.308687,new york,new york,40.705631,-73.978003
1985,45,elizabeth murray,1940,chicago,illinois,41.878114,-87.629798,new york,new york,40.705631,-73.978003
1985,37,lyn blumenthal,1948,chicago,illinois,41.878114,-87.629798,new york,new york,40.705631,-73.978003
1985,55,jasper johns,1930,augusta,georgia,33.473498,-82.010515,new york,new york,40.705631,-73.978003
1985,36,carroll dunham,1949,new haven,connecticut,41.308274,-72.927883,new york,new york,40.705631,-73.978003
1985,32,elisabeth ross,1953,new haven,connecticut,41.308274,-72.927883,new york,new york,40.705631,-73.978003
1985,45,juan downey,1940,santiago,chile,-33.46912,-70.641997,new york,new york,40.705631,-73.978003
1985,27,mundy mclaughlin,1958,toronto,canada,43.653226,-79.383184,new york,new york,40.705631,-73.978003
1985,36,robert kushner,1949,pasadena,california,34.147785,-118.144516,new york,new york,40.705631,-73.978003
1985,30,jedd garet,1955,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
1985,27,kenny scharf,1958,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
1985,25,rodney alan greenblat,1960,daly city,california,37.687924,-122.470208,new york,new york,40.705631,-73.978003
1985,60,ed emshwiller,1925,east lansing,michigan,42.736979,-84.483865,newhall,california,34.38472,-118.530865
1985,44,bruce newman,1941,fort wayne,indiana,41.079273,-85.139351,pecos,new mexico,35.574203,-105.675016
1985,38,peter rose,1947,philadelphia,pennsylvania,39.952335,-75.163789,philadelphia,pennsylvania,39.952335,-75.163789
1985,38,warren sonbert,1947,new york,new york,40.714353,-74.005973,san francisco,california,37.77493,-122.419416
1985,41,doug hall,1944,san francisco,california,37.77493,-122.419416,san francisco,california,37.77493,-122.419416
1985,48,woody vasulka,1937,brno,czechoslovakia,49.19506,16.606837,santa fe,new mexico,35.686975,-105.937799
1985,43,morgan fisher,1942,,washington dc,38.907231,-77.036464,santa monica,california,34.019454,-118.491191
1985,62,charles garabedian,1923,detroit,michigan,42.331427,-83.045754,santa monica,california,34.019454,-118.491191
1985,39,norman yonemoto,1946,chicago,illinois,41.878114,-87.629798,santa monica,california,34.019454,-118.491191
1985,54,john baldessari,1931,national city,california,32.678109,-117.099197,santa monica,california,34.019454,-118.491191
1985,59,robert breer,1926,detroit,michigan,42.331427,-83.045754,south nyack,new york,41.083152,-73.920137
1985,42,james surls,1943,terrell,texas,32.735963,-96.275257,splendora,texas,30.232991,-95.161044
1985,36,bruce yonemoto,1949,san jose,california,37.339386,-121.894955,venice,california,33.996214,-118.468878
1989,46,andrew noren,1943,santa fe,new mexico,35.686975,-105.937799,aberdeen,new jersey,40.417095,-74.222115
1989,39,sherry millner,1950,new york,new york,40.714353,-74.005973,amherst,massachusetts,42.366667,-72.516667
1989,43,ernest larsen,1946,chicago,illinois,41.878114,-87.629798,amherst,massachusetts,42.366667,-72.516667
1989,53,larry gottheim,1936,new york,new york,40.714353,-74.005973,binghamton,new york,42.098687,-75.917974
1989,31,rea tajiri,1958,chicago,illinois,41.878114,-87.629798,brooklyn,new york,40.65,-73.95
1989,31,joan nelson,1958,torrance,california,33.835849,-118.340629,brooklyn,new york,40.65,-73.95
1989,35,daniel eisenberg,1954,ramat gan,isarel,32.068424,34.824785,cambridge,massachusetts,42.373616,-71.109733
1989,48,martin puryear,1941,,washington dc,38.907231,-77.036464,chicago,illinois,41.878114,-87.629798
1989,29,hirsh perlman,1960,chicago,illinois,41.878114,-87.629798,chicago,illinois,41.878114,-87.629798
1989,34,cary smith,1955,ponce,puerto rico,18.011077,-66.614062,farmington,connecticut,41.736031,-72.795027
1989,36,charles ray,1953,chicago,illinois,41.878114,-87.629798,fillmore,california,34.399164,-118.918154
1989,54,hans breder,1935,herford,germany,52.117831,8.6794,iowa city,iowa,41.661128,-91.530168
1989,32,tony oursler,1957,new york,new york,40.714353,-74.005973,jamaica plain,massachusetts,42.309737,-71.115143
1989,35,mike kelley,1954,dearborn,michigan,42.32226,-83.176314,los angeles,california,34.052234,-118.243685
1989,43,chris burden,1946,boston,massachusetts,42.358431,-71.059773,los angeles,california,34.052234,-118.243685
1989,29,liz larner,1960,sacramento,california,38.581572,-121.4944,los angeles,california,34.052234,-118.243685
1989,46,john arvanites,1943,pasadena,california,34.147785,-118.144516,los angeles,california,34.052234,-118.243685
1989,30,cindy bernard,1959,los angeles,california,34.052234,-118.243685,los angeles,california,34.052234,-118.243685
1989,41,tom wudl,1948,cochabamba,bolivia,-17.383333,-66.166667,los angeles,california,34.052234,-118.243685
1989,30,ashley bickerton,1959,barbados,west indies,13.193887,-59.543198,new york,new york,40.705631,-73.978003
1989,29,scott sinkler,1960,seattle,washington,47.60621,-122.332071,new york,new york,40.705631,-73.978003
1989,30,ray smith,1959,brownsville,texas,25.901747,-97.497484,new york,new york,40.705631,-73.978003
1989,41,francesc torres,1948,barcelona,spain,41.385064,2.173403,new york,new york,40.705631,-73.978003
1989,35,michael byron,1954,providence,rhode island,41.823989,-71.412834,new york,new york,40.705631,-73.978003
1989,34,jeff koons,1955,york,pennsylvania,39.962598,-76.727745,new york,new york,40.705631,-73.978003
1989,32,mark innerst,1957,york,pennsylvania,39.962598,-76.727745,new york,new york,40.705631,-73.978003
1989,37,ken feingold,1952,pittsburgh,pennsylvania,40.440625,-79.995886,new york,new york,40.705631,-73.978003
1989,42,sherrie levine,1947,hazelton,pennsylvania,40.958418,-75.974647,new york,new york,40.705631,-73.978003
1989,33,mel ziegler,1956,campbelltown,pennsylvania,40.277592,-76.585246,new york,new york,40.705631,-73.978003
1989,42,andrew spence,1947,bryn mawr,pennsylvania,40.023024,-75.315177,new york,new york,40.705631,-73.978003
1989,36,april gornik,1953,cleveland,ohio,41.49932,-81.694361,new york,new york,40.705631,-73.978003
1989,38,sandy moore,1951,gastonia,north carolina,35.262082,-81.1873,new york,new york,40.705631,-73.978003
1989,48,joel shapiro,1941,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,46,martha rosler,1943,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,45,martha diamond,1944,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,41,jane aaron,1948,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,40,ross bleckner,1949,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,34,kate ericson,1955,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,30,geralyn donohue,1959,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,30,joan wallace,1959,new york,new york,40.714353,-74.005973,new york,new york,40.705631,-73.978003
1989,51,brice maren,1938,bronxville,new york,40.938154,-73.832078,new york,new york,40.705631,-73.978003
1989,41,abigail child,1948,newark,new jersey,40.735657,-74.172367,new york,new york,40.705631,-73.978003
1989,34,michele zalopany,1955,detroit,michigan,42.331427,-83.045754,new york,new york,40.705631,-73.978003
1989,38,leslie thornton,1951,oak ridge,massachusetts,41.719534,-70.463203,new york,new york,40.705631,-73.978003
1989,32,chris macdonald,1957,lynn,massachusetts,42.466763,-70.949494,new york,new york,40.705631,-73.978003
1989,46,william wegman,1943,holyoke,massachusetts,42.204259,-72.616201,new york,new york,40.705631,-73.978003
1989,34,christopher wool,1955,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
1989,28,jason simon,1961,boston,massachusetts,42.358431,-71.059773,new york,new york,40.705631,-73.978003
1989,57,nam june paik,1932,seoul,korea,37.566535,126.977969,new york,new york,40.705631,-73.978003
1989,41,sachiko hamada,1948,utsunomiya,japan,36.555112,139.882807,new york,new york,40.705631,-73.978003
1989,46,john jost,1943,chicago,illinois,41.878114,-87.629798,new york,new york,40.705631,-73.978003
1989,31,renee tajima,1958,chicago,illinois,41.878114,-87.629798,new york,new york,40.705631,-73.978003
1989,35,robert gober,1954,wallingford,connecticut,41.457011,-72.823074,new york,new york,40.705631,-73.978003
1989,35,su friedrich,1954,new haven,connecticut,41.308274,-72.927883,new york,new york,40.705631,-73.978003
1989,33,donald baechler,1956,hartford,connecticut,41.763711,-72.685093,new york,new york,40.705631,-73.978003
1989,39,christine choy,1950,shanghai,china,31.230416,121.473701,new york,new york,40.705631,-73.978003
1989,38,matt mullican,1951,santa monica,california,34.019454,-118.491191,new york,new york,40.705631,-73.978003
1989,49,mary heilmann,1940,san francisco,california,37.77493,-122.419416,new york,new york,40.705631,-73.978003
1989,45,meg webster,1944,san francisco,california,37.77493,-122.419416,new york,new york,40.705631,-73.978003
1989,43,david reed,1946,san diego,california,32.71546,-117.16148,new york,new york,40.705631,-73.978003
1989,45,allan mccollum,1944,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
1989,29,erik levine,1960,los angeles,california,34.052234,-118.243685,new york,new york,40.705631,-73.978003
1989,50,barbara hammer,1939,hollywood,california,34.092809,-118.328661,new york,new york,40.705631,-73.978003
